"Αναγνωριστικό δημοσίευσης","Αναγνωριστικό λογαριασμού","Όνομα χρήστη λογαριασμού","Όνομα λογαριασμού",Περιγραφή,"Διάρκεια (δευτ.)","Χρόνος δημοσίευσης","Μόνιμος σύνδεσμος","Τύπος δημοσίευσης","Σχόλιο δεδομένων",Ημερομηνία,Απήχηση,"Μου αρέσει!",Κοινοποιήσεις,"Πόσοι ακολουθούν",Σχόλια,Αποθηκεύσεις,Προβολές
18022382096209859,17841454056970413,chaniabookfestival,"Chania Book Festival","Με την ολοκλήρωση του 3ου Ελληνογερμανικού εργαστηρίου μετάφρασης ViceVersa ανακοινώθηκαν τα αποτελέσματα από τους μεταφραστές Μιχαέλα Πρίντσιγκερ και Τέο Βότσο και τους συμμετέχοντες. Επίσης, πραγματοποιήθηκε παρουσίαση  του βιβλίου «Ο πατέρας κι εγώ» της Γερμανίδας, τουρκικής καταγωγής δημοσιογράφου και συγγραφέως Ντιλέκ Γκινγκιόρ από τον μεταφραστή της στα ελληνικά, Τέο Βότσο και τον συγγραφέα Χρήστο Αστερίου.

Σε συνδιοργάνωση με το Γερμανικό Ταμείο Μεταφραστών/DÜF-Πρόγραμμα Toledo, Επίτροπος Πολιτισμού και Μέσων Ενημέρωσης της Ομοσπονδιακής Κυβέρνησης της Γερμανίας

3° Φεστιβάλ Βιβλίου Χανίων
26-30 Ιουνίου 2024
Συνδέουμε λέξεις, ενώνουμε αφηγήσεις📖

#chaniabookfestival #chaniabookfest24 #creteregion #περιφερεια_κρητης #chaniacrete #chania #crete #dmsclab #dmcteam #cdmuowm #bookfestival #books #bookstagram #BookTok",0,"06/30/2024 10:27",https://www.instagram.com/p/C82SSm6oUjH/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",51,19,0,0,0,0,
17896436553014938,17841454056970413,chaniabookfestival,"Chania Book Festival","Σε ένα εξαιρετικό πάνελ με θέμα «Βιβλιοθήκες και Δημοκρατία» συνομίλησαν, στο Θέατρο Μίκης Θεοδωράκης, οι: Παρασκευή Χουδαλάκη, προϊσταμένη των Βιβλιοθηκών Δήμου Χανίων («Βιβλιοθήκες Δήμου Χανίων: Κοιτίδες γνώσης, δημοκρατίας, πολιτισμού»), Δρ Ανθή Κατσιρίκου, Πρόεδρος ΕΕΒΕΠ, Προϊσταμένη Βιβλιοθήκης Πανεπιστημίου Πειραιώς («Μια σύντομη θεωρητική εισαγωγή»), Μαρία Χετζάκη και Κατερίνα Βουτυράκη, Βιβλιοθηκονόμος και προϊσταμένη της ΒιΚεΠ, ΕΛΜΕΠΑ («Βιβλιοθήκες και υπηρεσίες για φοιτητές/τριες με εντυποαναπηρία (προβλήματα όρασης)»), Μαρία Νταουντάκη, Προϊσταμένη της  ΒΙΚΕΠ Πολυτεχνείου Κρήτης («Ακαδημαϊκές βιβλιοθήκες και το κίνημα της Ανοικτής Πρόσβασης»), Δρ Μανώλης Κουκουράκης ΒΙΚΕΠ  Πανεπιστημίου Κρήτης («Ακαδημαϊκές βιβλιοθήκες και πολιτιστικό απόθεμα»), και Ειρήνη Δραγασάκη («Κουνδούρειος Δημοτική Βιβλιοθήκη Δήμου Αγίου Νικολάου, Πολιτιστικές εκδηλώσεις για φιλαναγνωσία»).

3° Φεστιβάλ Βιβλίου Χανίων
26-30 Ιουνίου 2024
Συνδέουμε λέξεις, ενώνουμε αφηγήσεις📖

#chaniabookfestival #chaniabookfest24 #creteregion #περιφερεια_κρητης #chaniacrete #chania #crete #dmsclab #dmcteam #cdmuowm #bookfestival #books #bookstagram #BookTok",0,"06/30/2024 09:42",https://www.instagram.com/p/C82NGDMoegB/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",97,20,0,0,0,1,
18008412857543922,17841454056970413,chaniabookfestival,"Chania Book Festival","Ο συγγραφέας, μεταφραστής και σκηνοθέτης Παναγιώτης Ευαγγελίδης (Εκδόσεις Πολύχρωμος Πλανήτης) συνομίλησε με τον τραγουδοποιό και συγγραφέα Κώστα Γανωτή (Εκδόσεις Λιβάνη) για το καλλιτεχνικό και συγγραφικό τους πολυδιάστατο έργο, που φωτίζει τους κόσμους ανθρώπων που ζουν μακριά από κοινωνικά πρότυπα και συμβάσεις («Μαμά, εγώ δεν είμαι εγώ» του Κώστα Γανωτή & «Άρρωστος σε ταξίδι» του Παναγιώτη Ευαγγελίδη). Τη συζήτηση συντόνισε η δημοσιογράφος, σύμβουλος έργου του Φεστιβάλ Βιβλίου Χανίων Κυριακή Μπεϊόγλου. 

3° Φεστιβάλ Βιβλίου Χανίων
26-30 Ιουνίου 2024
Συνδέουμε λέξεις, ενώνουμε αφηγήσεις📖

#chaniabookfestival #chaniabookfest24 #creteregion #περιφερεια_κρητης #chaniacrete #chania #crete #dmsclab #dmcteam #cdmuowm #bookfestival #books #bookstagram #BookTok",0,"06/30/2024 09:07",https://www.instagram.com/p/C82JHZxoo8E/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",56,22,0,0,0,0,
18105746008370372,17841454056970413,chaniabookfestival,"Chania Book Festival","Στιγμιότυπα από το εργαστήριο για εκπαιδευτικούς, με επιμέλεια της Μελίνας Ηλιοπούλου, Msc Κοινωνιολόγος, ειδική παιδαγωγός, συγγραφέας. Η χρήση ταξιδιωτικής λογοτεχνίας στη διδασκαλία μπορεί να είναι μια εξαιρετική επιλογή, για να ενθαρρυνθούν οι μαθητές να εξερευνήσουν νέους κόσμους και πολιτισμούς. Με εκπαιδευτικό υλικό και διαδραστικές δραστηριότητες πάνω στα βιβλία «Φανταστική βόλτα στο Λονδίνο», «Φανταστική βόλτα στη Φλωρεντία», «Φανταστική βόλτα στη Θεσσαλονίκη» (Εκδόσεις Καλέντη), «Τα μαγικά μπλε γυαλιά μας ταξιδεύουν στα λιμάνια της Κύπρου» (Αρχή Λιμένων Κύπρου).

3° Φεστιβάλ Βιβλίου Χανίων
26-30 Ιουνίου 2024
Συνδέουμε λέξεις, ενώνουμε αφηγήσεις📖

#chaniabookfestival #chaniabookfest24 #creteregion #περιφερεια_κρητης #chaniacrete #chania #crete #dmsclab #dmcteam #cdmuowm #bookfestival #books #bookstagram #BookTok",0,"06/30/2024 08:49",https://www.instagram.com/p/C82HDyVI5um/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",49,13,0,0,0,0,
17871870903072005,17841454056970413,chaniabookfestival,"Chania Book Festival","Ο οθωμανολόγος Ηλίας Κολοβός (Πανεπιστήμιο Κρήτης) συζήτησε με τον ιστορικό Γιάννη Σκαλιδάκη (Πανεπιστήμιο Κρήτης), σε μια εκδήλωση που συντονίζει ο νεοελληνιστής Γιάννης Δημητρακάκης (Πανεπιστήμιο Κρήτης), με θέμα «Φταίνε οι Οθωμανοί για την απομάκρυνση των Νεοελλήνων από την Ευρώπη και τη νεοελληνική κακοδαιμονία;», με αφορμή την έκδοση του βιβλίου του Ηλία Κολοβού, «Στους καιρούς των σουλτάνων: οι κοινωνίες της ελληνικής χερσονήσου υπό οθωμανική κυριαρχία» (Εκδόσεις Ασίνη 2023).

3° Φεστιβάλ Βιβλίου Χανίων
26-30 Ιουνίου 2024
Συνδέουμε λέξεις, ενώνουμε αφηγήσεις📖

#chaniabookfestival #chaniabookfest24 #creteregion #περιφερεια_κρητης #chaniacrete #chania #crete #dmsclab #dmcteam #cdmuowm #bookfestival #books #bookstagram #BookTok",0,"06/30/2024 07:57",https://www.instagram.com/p/C82BHBzIJnR/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",77,15,0,1,0,0,
18027273131278642,17841454056970413,chaniabookfestival,"Chania Book Festival","Φεστιβάλ βιβλίου στον σύγχρονο κόσμο
Για τις προκλήσεις, το αποτύπωμα των διεθνών φεστιβάλ βιβλίου και τη δικτύωση μεταξύ τους, θα συνομιλήσουν: η Αδριάνα Μαρτίνες (Adriana Martinez) από την Κολομβία, διευθύντρια του Φεστιβάλ ΛΕΑ, η Κλαούντια Νέιρα (Claudia Neira) από τη Νικαράγουα, διευθύντρια του Φεστιβάλ Centroamerica Cuenta, η Πιλάρ Ρέγιες (Pilar Reyes), διευθύντρια λογοτεχνικού τμήματος του ομίλου Penguin Random House, ο Μεξικανός συγγραφέας και δοκιμιογράφος Χόρχε Βόλπι (Jorge Volpi), ο Ισπανός Χουάν Κρουζ (Juan Cruz Ruíz), δημοσιογράφος, ιδρυτικό στέλεχος της εφημερίδας El Pais, συγγραφέας και κριτικός λογοτεχνίας, και ο Μανώλης Πιμπλής, διευθυντής του Φεστιβάλ Βιβλίου Χανίων.

3° Φεστιβάλ Βιβλίου Χανίων
26-30 Ιουνίου 2024
Συνδέουμε λέξεις, ενώνουμε αφηγήσεις📖

#chaniabookfestival #chaniabookfest24 #creteregion #περιφερεια_κρητης #chaniacrete #chania #crete #dmsclab #dmcteam #cdmuowm #bookfestival #books #bookstagram #BookTok",0,"06/30/2024 07:48",https://www.instagram.com/p/C82ABX7IQ52/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",72,20,0,0,1,1,
18028130894171312,17841454056970413,chaniabookfestival,"Chania Book Festival","Η λογοτεχνία στο μεταίχμιο δύο εποχών. Η λογοτεχνική και δημοκρατική κουλτούρα στην δικτατορία και στη Μεταπολίτευση. Πολιτισμικά περάσματα.
Ομιλητές: Ανδρέας Αποστολίδης, συγγραφέας («Romantica») και σκηνοθέτης, Γιάννης Μπασκόζος, δημοσιογράφος, διευθυντής του ηλεκτρονικού περιοδικού «Ο Αναγνώστης», συγγραφέας («Η μπαλάντα των ανίδεων και καλών»), Νικόλας Α. Σεβαστάκης, καθηγητής Σύγχρονης Πολιτικής και Κοινωνικής Φιλοσοφίας ΑΠΘ, συγγραφέας («Καταγωγή ή οι ιστορίες των άλλων»), Νίκη Τρουλλινού, συγγραφέας («Οδός Σόλωνος»).

3° Φεστιβάλ Βιβλίου Χανίων
26-30 Ιουνίου 2024
Συνδέουμε λέξεις, ενώνουμε αφηγήσεις📖

 #chaniabookfestival #chaniabookfest24 #creteregion #περιφερεια_κρητης #chaniacrete #chania #crete #dmsclab #dmcteam #cdmuowm #bookfestival #books #bookstagram #BookTok",0,"06/30/2024 07:32",https://www.instagram.com/p/C81-Lo6ILt_/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",64,13,0,0,0,0,
18049561288776979,17841454056970413,chaniabookfestival,"Chania Book Festival","Σε μία κατάμεστη αίθουσα στο Μεγάλο Αρσενάλι, ο Στέφανος Τραχανάς, ιδρυτικό μέλος των Πανεπιστημιακών Εκδόσεων Κρήτης του Ιδρύματος Τεχνολογίας και Έρευνας, κορυφαίος κβαντικός φυσικός και επίτιμος διδάκτορας του Πανεπιστημίου Κρήτης μάς πρόσφερε μια συναρπαστική διάλεξη με αφορμή το τελευταίο του βιβλίο, «Ο κύκλος. Επιστήμη και δημοκρατία σε ανήσυχους καιρούς» (Πανεπιστημιακές Εκδόσεις Κρήτης).

3° Φεστιβάλ Βιβλίου Χανίων
26-30 Ιουνίου 2024
Συνδέουμε λέξεις, ενώνουμε αφηγήσεις📖

#chaniabookfestival #chaniabookfest24 #creteregion #περιφερεια_κρητης #chaniacrete #chania #crete #dmsclab #dmcteam #cdmuowm #bookfestival #books #bookstagram #BookTok",0,"06/30/2024 07:09",https://www.instagram.com/p/C817iZUIfvH/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",60,31,0,0,0,1,
17984177075533406,17841454056970413,chaniabookfestival,"Chania Book Festival","Ο συγγραφέας Πέτρος Μάρκαρης συνομίλησε με τον δημοσιογράφο Γρηγόρη Μπέκο για το νέο του μυθιστόρημα «Η βία της αποτυχίας», που παρουσιάστηκε για πρώτη φορά στο πλαίσιο του Φεστιβάλ Βιβλίου Χανίων, σε μια συλλεκτική έκδοση ειδικά για τους επισκέπτες του φεστιβάλ.

3° Φεστιβάλ Βιβλίου Χανίων
26-30 Ιουνίου 2024
Συνδέουμε λέξεις, ενώνουμε αφηγήσεις📖

#chaniabookfestival #chaniabookfest24 #creteregion #περιφερεια_κρητης #chaniacrete #chania #crete #dmsclab #dmcteam #cdmuowm #bookfestival #books #bookstagram #BookTok",0,"06/30/2024 06:53",https://www.instagram.com/p/C815vpjoZmu/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",70,26,0,0,0,0,
18029553925948525,17841454056970413,chaniabookfestival,"Chania Book Festival","Ο Περουβιανός συγγραφέας Σαντιάγο Ρονκαλιόλο, ένας από τους πιο αναγνωρισμένους και δημοφιλείς πεζογράφους της Λατινικής Αμερικής συνομίλησε με τον σημαντικό συγγραφέα από την Κόστα Ρίκα και καθηγητή στο Πανεπιστήμιο του Κέιμπριτζ Κάρλος Φονσέκα, με αφορμή τα νέα τους βιβλία «Η χρονιά που γεννήθηκε ο δαίμονας» (Santiago Roncagliolo) και «Μουσείο φυσικής ιστορίας» (Carlos Fonseca). Τη συζήτηση συντόνισε ο μεταφραστής Κώστας Αθανασίου.

3° Φεστιβάλ Βιβλίου Χανίων
26-30 Ιουνίου 2024
Συνδέουμε λέξεις, ενώνουμε αφηγήσεις📖

 #chaniabookfestival #chaniabookfest24 #creteregion #περιφερεια_κρητης #chaniacrete #chania #crete #dmsclab #dmcteam #cdmuowm #bookfestival #books #bookstagram #BookTok",0,"06/30/2024 06:36",https://www.instagram.com/p/C813z9Jo3oV/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",53,46,0,0,1,1,
17968638908716343,17841454056970413,chaniabookfestival,"Chania Book Festival","Για τη δυναμική και το δράμα της σύγχρονης οικογένειας, συνομίλησαν η Ισπανίδα ποιήτρια και μυθιστοριογράφος Σάρα Μέσα, η Μεξικανή μυθιστοριογράφο Γουαδαλούπε Νέτελ, η Ισπανίδα διευθύντρια του Ινστιτούτου Θερβάντες της Αθήνας Πιλάρ Τένα, και η Αδριάνα Μαρτίνες, διευθύντρια του Φεστιβάλ ΛΕΑ.

3° Φεστιβάλ Βιβλίου Χανίων
26-30 Ιουνίου 2024
Συνδέουμε λέξεις, ενώνουμε αφηγήσεις📖

#chaniabookfestival #chaniabookfest24 #creteregion #περιφερεια_κρητης #chaniacrete #chania #crete #dmsclab #dmcteam #cdmuowm #bookfestival #books #bookstagram #BookTok",0,"06/30/2024 06:08",https://www.instagram.com/p/C810mI6IK7y/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",28,29,0,0,1,0,
18107191177397296,17841454056970413,chaniabookfestival,"Chania Book Festival","Για την προσφορά της στη σύγχρονη ελληνική λογοτεχνική δημιουργία, ο Δήμος Χανίων και η
 Περιφέρεια Κρήτης τίμησαν, το Σάββατο 29 Ιουνίου, τη σπουδαία Κρητικιά συγγραφέα, Ρέα
 Γαλανάκη, στην οποία απονεμήθηκε το 2024 και το Μεγάλο Βραβείο Γραμμάτων για τη συνολική
 προσφορά της στα γράμματα. Τη Ρέα Γαλανάκη τίμησαν ο δήμαρχος Χανίων Παναγιώτης
 Σημανδηράκης, ο Νίκος Καλογερής, Αντιπεριφερειάρχης Χανίων, ο Γιάννης Γιαννακάκης
 Αντιδήμαρχος Πολιτισμού του δήμου Χανίων, και ο Μανώλης Πιμπλής, διευθυντής του Φεστιβάλ
 Βιβλίου Χανίων.
 Υπενθυμίζεται ότι σύμφωνα με το σκεπτικό της επιτροπής των Κρατικών Βραβείων Λογοτεχνίας
 2023, η συγγραφέας, μέσα από έργα όπως «Ο βίος του Ισμαήλ Φερίκ Πασά» και «Εμμανουήλ
 και Αικατερίνη» (εκδ. Καστανιώτη), έχει ανοίξει «νέους δρόμους στον τρόπο με τον οποίο
 αντιλαμβανόμαστε την εγγραφή της Ιστορίας και του ιστορικού βιώματος στο σύγχρονο
 λογοτεχνικό κείμενο».
 Η τιμητική εκδήλωση πραγματοποιήθηκε στο πλαίσιο της παρουσίασης του βιβλίου της Ρέας
 Γαλανάκη «Πού ζει ο λύκος;», την ίδια μέρα, στις 21:00, στο Θέατρο Μίκης Θεοδωράκης. Το
 «Πού ζει ο λύκος;», με την αφιέρωση «Για τις παρέες, από το ’67 ώς το ’74», εξαντλημένο από
 δεκαετίες, επανεκδίδεται ακριβώς πενήντα χρόνια από το εμβληματικό 1974, με εκτενές επίμετρο
 γραμμένο σήμερα. Η Ρέα Γαλανάκη συνομίλησε με την Μαρίνα Αρετάκη, μέλος ΕΔΙΠ του
 Τμήματος Φιλολογίας του Πανεπιστημίου Κρήτης.

3° Φεστιβάλ Βιβλίου Χανίων
26-30 Ιουνίου 2024
Συνδέουμε λέξεις, ενώνουμε αφηγήσεις📖

#chaniabookfestival #chaniabookfest24 #creteregion #περιφερεια_κρητης #chaniacrete #chania #crete #dmsclab #dmcteam #cdmuowm #bookfestival #books #bookstagram #BookTok",0,"06/30/2024 04:49",https://www.instagram.com/p/C81rlsLI_2s/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",57,73,0,0,2,0,
18028456073489417,17841454056970413,chaniabookfestival,"Chania Book Festival","🔺Κυριακή 30 Ιουνίου🔺 

Τεύκρος Μιχαηλίδης, Χρήστος Μαρκογιαννάκης, Νίκος Ψιλάκης,  Νίκος Ιατρού, Χρήστος Αστερίου, Λευτέρης Καλοσπύρος, Γιάννης Δούκας, Λουκάς Τσούκαλης, Ιάκωβος Ανυφαντάκης, Δημήτρις Γαρρής, Αγγελίνα Μιχάλη, Γιώργος Νικηφοράκης,  Νίκος Σγουρομάλλης, Γιάννης Νικολούδης, Κυριακή Μπεϊόγλου, Λένα Ματσιώρη, Διονύσης Μαρίνος, Ζαχαρένια Σημανδηράκη, Θεοχάρης Φραγκιουδάκης, Κατερίνα Φραγκάκη, Μαρία Φουρουντζόγλου, Χρήστος Τσαντής, και 

🎶συναυλία με τα αδέλφια Καλογεράκη
και τους μουσικούς: Λάμπρο Παπανικολάου και Ευστράτιο Γκρίντζαλη 🎶

την τελευταία μέρα στο 

3° Φεστιβάλ Βιβλίου Χανίων
26-30 Ιουνίου 2024
Συνδέουμε λέξεις, ενώνουμε αφηγήσεις📖

#chaniabookfestival #chaniabookfest24 #creteregion #περιφερεια_κρητης #chaniacrete #chania #crete #dmsclab #dmcteam #cdmuowm #bookfestival #books #bookstagram #BookTok",0,"06/30/2024 00:31",https://www.instagram.com/p/C81OBXcIxjF/,"Εναλλασσόμενες εικόνες IG",,"Από την αρχή",50,33,0,0,1,2,
